id,Gender,Country,Age,Income,Marital-Status,workclass,credit-score,Learning,Tenure,Balance,Products,Education,Occupation,Target
10629,Female,Australia,28.0,330000.0,Separated,Private,255834.0,4.0,4.0,109425.0,3.0,HS-Grad,Prof-specialty,0
10630,Male,Australia,30.0,20000.0,Separated,Private,16728.0,4.0,4.0,101307.0,5.0,Masters,Adm-clerical,1
10631,Female,Australia,25.0,50000.0,Separated,Private,8481.0,4.0,3.0,101000.0,3.0,Some-college,Prof-specialty,0
10632,Female,Australia,42.0,240000.0,Never-married,Without-pay,632.0,3.0,3.0,100000.0,2.0,Some-college,Exec-managerial,0
10633,Male,Australia,53.0,30000.0,Never-married,Private,18112.0,4.0,4.0,101329.0,3.0,HS-Grad,Prof-specialty,0
10634,Male,Australia,37.0,20000.0,Never-married,Private,16455.0,4.0,4.0,101609.0,3.0,HS-Grad,Prof-specialty,0
10635,Female,Australia,24.0,100000.0,Separated,Private,7094.0,,4.0,101439.0,3.0,Some-college,Prof-specialty,0
10636,Male,France,29.0,170000.0,Never-married,Private,165027.0,4.0,4.0,107200.0,3.0,HS-Grad,Prof-specialty,0
10637,Male,Australia,35.0,80000.0,Never-married,Without-pay,1692.0,3.0,3.0,102702.0,,Some-college,Prof-specialty,0
10638,Female,Spain,23.0,90000.0,Separated,Private,83176.0,,4.0,103504.0,3.0,HS-Grad,Prof-specialty,0
10639,Female,Canada,33.0,500000.0,Separated,Without-pay,0.0,5.0,3.0,100212.0,2.0,Some-college,Exec-managerial,0
10640,Male,Australia,56.0,50000.0,Never-married,Private,46794.0,4.0,4.0,101756.0,3.0,HS-Grad,Prof-specialty,0
10641,Female,Australia,23.0,60000.0,Separated,Private,45648.0,4.0,4.0,101937.0,3.0,HS-Grad,Prof-specialty,0
10642,Male,Australia,29.0,450000.0,Separated,Self-emp-inc,16524.0,5.0,4.0,100676.0,3.0,HS-Grad,Exec-managerial,0
10643,Female,Canada,29.0,200000.0,Separated,Private,7298.0,4.0,3.0,101000.0,3.0,HS-Grad,Prof-specialty,0
10644,Male,France,32.0,50000.0,Separated,Private,40486.0,6.0,4.0,101691.0,3.0,HS-Grad,Prof-specialty,1
10645,Male,Australia,47.0,20000.0,Separated,Private,17059.0,4.0,4.0,101500.0,3.0,HS-Grad,Prof-specialty,0
10646,Female,Canada,29.0,130000.0,Separated,Private,41224.0,4.0,4.0,104500.0,3.0,HS-Grad,Prof-specialty,0
10647,Female,Australia,24.0,90000.0,Separated,Private,24401.0,4.0,4.0,101454.0,3.0,HS-Grad,Adm-clerical,0
10648,Female,Australia,30.0,330000.0,Never-married,Private,155285.0,4.0,4.0,110000.0,3.0,HS-Grad,Exec-managerial,0
10649,Female,Spain,34.0,80000.0,Separated,Self-emp-inc,2898.0,,3.0,100000.0,2.0,Some-college,Prof-specialty,0
10650,Female,Canada,39.0,400000.0,Separated,Private,404924.0,4.0,4.0,113521.0,3.0,HS-Grad,Prof-specialty,0
10651,Female,Canada,41.0,310000.0,Never-married,Private,48815.0,4.0,4.0,102063.0,3.0,HS-Grad,Prof-specialty,0
10652,Male,Canada,24.0,30000.0,Separated,Private,6003.0,4.0,4.0,101440.0,5.0,HS-Grad,Prof-specialty,0
10653,Female,Canada,50.0,200000.0,Never-married,Without-pay,1662.0,3.0,3.0,102482.0,3.0,HS-Grad,Exec-managerial,0
10654,Female,Canada,34.0,210000.0,Never-married,Without-pay,326.0,,3.0,100983.0,2.0,Some-college,Exec-managerial,1
10655,Female,Canada,30.0,100000.0,Separated,Private,90375.0,4.0,4.0,103007.0,3.0,HS-Grad,Prof-specialty,0
10656,Female,Australia,30.0,230000.0,Separated,Self-emp-inc,1855.0,,3.0,100000.0,,HS-Grad,Craft-repair,0
10657,Male,Australia,50.0,220000.0,Never-married,Daily-wages,0.0,2.0,2.0,100200.0,5.0,Masters,Exec-managerial,0
10658,Male,Canada,42.0,380000.0,Separated,Private,1837.0,4.0,4.0,103000.0,5.0,Some-college,Prof-specialty,0
10659,Male,Canada,27.0,50000.0,Separated,Private,49114.0,4.0,4.0,102005.0,3.0,HS-Grad,Prof-specialty,0
10660,Female,Canada,32.0,200000.0,Never-married,Self-emp-inc,25830.0,5.0,6.0,100000.0,1.0,Bachelors,Craft-repair,0
10661,Male,Australia,26.0,50000.0,Separated,Private,49586.0,6.0,4.0,102268.0,3.0,HS-Grad,Prof-specialty,0
10662,Female,Canada,32.0,120000.0,Never-married,Without-pay,497.0,3.0,3.0,100000.0,2.0,Some-college,Prof-specialty,0
10663,Female,Canada,30.0,230000.0,Separated,Private,64062.0,4.0,4.0,105000.0,3.0,HS-Grad,Prof-specialty,0
10664,Male,Australia,44.0,70000.0,Never-married,Self-emp-inc,54297.0,5.0,6.0,100000.0,,Masters,Adm-clerical,1
10665,Male,France,49.0,50000.0,Never-married,Self-emp-inc,36728.0,5.0,4.0,100036.0,3.0,HS-Grad,Prof-specialty,0
10666,Female,Australia,24.0,50000.0,Separated,Private,30344.0,4.0,4.0,120002.0,3.0,Bachelors,Craft-repair,0
10667,Female,Australia,42.0,60000.0,Never-married,Private,58264.0,4.0,4.0,103200.0,3.0,HS-Grad,Prof-specialty,0
10668,Male,France,36.0,60000.0,Separated,Private,34364.0,4.0,4.0,105000.0,3.0,HS-Grad,Prof-specialty,0
10669,Male,Australia,36.0,180000.0,Never-married,Private,4524.0,4.0,4.0,102000.0,3.0,Some-college,Exec-managerial,1
10670,Female,Australia,30.0,150000.0,Separated,Private,69955.0,4.0,4.0,101873.0,3.0,HS-Grad,Prof-specialty,0
10671,Female,Canada,57.0,270000.0,Never-married,Daily-wages,13559.0,2.0,2.0,100736.0,1.0,Bachelors,Craft-repair,0
10672,Male,Canada,31.0,150000.0,Separated,Self-emp-inc,57504.0,6.0,6.0,102500.0,5.0,Masters,Farming-fishing,1
10673,Female,France,40.0,170000.0,Never-married,Private,69602.0,4.0,4.0,102128.0,3.0,HS-Grad,Prof-specialty,0
10674,Female,Canada,30.0,190000.0,Separated,Without-pay,6544.0,,3.0,119699.0,3.0,Some-college,Exec-managerial,0
10675,Female,France,52.0,10000.0,Never-married,Self-emp-inc,2465.0,3.0,6.0,101200.0,5.0,Masters,Adm-clerical,0
10676,Female,Australia,24.0,50000.0,Separated,Private,27788.0,4.0,4.0,102000.0,,HS-Grad,Prof-specialty,0
10677,Female,Australia,41.0,60000.0,Never-married,Private,56483.0,6.0,4.0,102203.0,5.0,HS-Grad,Prof-specialty,1
10678,Female,Canada,24.0,40000.0,Separated,Daily-wages,5247.0,,2.0,107196.0,1.0,Bachelors,Craft-repair,0
10679,Female,Canada,34.0,290000.0,Separated,Without-pay,1915.0,3.0,3.0,106151.0,2.0,HS-Grad,Exec-managerial,0
10680,Female,France,48.0,150000.0,Separated,Private,175095.0,4.0,4.0,110011.0,,HS-Grad,Prof-specialty,0
10681,Female,France,30.0,120000.0,Never-married,Self-emp-inc,119511.0,5.0,4.0,100003.0,3.0,HS-Grad,Prof-specialty,1
10682,Female,France,34.0,50000.0,Never-married,Private,24203.0,4.0,4.0,101367.0,3.0,HS-Grad,Prof-specialty,0
10683,Female,Australia,44.0,160000.0,Separated,Daily-wages,-4.0,5.0,3.0,100000.0,2.0,Some-college,Exec-managerial,0
10684,Male,Canada,37.0,270000.0,Never-married,Private,160069.0,6.0,4.0,106000.0,3.0,HS-Grad,Prof-specialty,1
10685,Male,France,32.0,240000.0,Separated,Without-pay,4717.0,3.0,3.0,111980.0,2.0,Some-college,Exec-managerial,0
10686,Female,Australia,38.0,30000.0,Never-married,Private,7979.0,4.0,4.0,101200.0,3.0,Masters,Prof-specialty,0
10687,Female,Canada,32.0,90000.0,Separated,Without-pay,7563.0,3.0,2.0,100000.0,2.0,Some-college,Exec-managerial,0
10688,Female,France,30.0,170000.0,Never-married,Private,136639.0,4.0,4.0,107200.0,3.0,HS-Grad,Prof-specialty,0
10689,Female,Canada,27.0,140000.0,Separated,Private,142027.0,4.0,4.0,107000.0,3.0,HS-Grad,Prof-specialty,0
10690,Male,Canada,35.0,430000.0,Never-married,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
10691,Male,Australia,49.0,340000.0,Never-married,Without-pay,9983.0,4.0,3.0,143418.0,3.0,HS-Grad,Prof-specialty,0
10692,Female,Australia,35.0,320000.0,Separated,Without-pay,1302.0,3.0,3.0,103571.0,2.0,HS-Grad,Prof-specialty,0
10693,Female,Australia,28.0,260000.0,Never-married,Private,251811.0,,4.0,109388.0,3.0,Some-college,Prof-specialty,0
10694,Female,Australia,30.0,70000.0,Never-married,Private,8432.0,4.0,4.0,101300.0,3.0,HS-Grad,Prof-specialty,0
10695,Male,Canada,28.0,130000.0,Separated,Daily-wages,0.0,5.0,2.0,100000.0,1.0,Bachelors,Craft-repair,1
10696,Female,Canada,31.0,450000.0,Separated,Daily-wages,0.0,,2.0,100000.0,1.0,Bachelors,Craft-repair,0
10697,Female,Australia,30.0,80000.0,Separated,Without-pay,4161.0,3.0,4.0,102000.0,2.0,HS-Grad,Prof-specialty,0
10698,Female,France,42.0,90000.0,Never-married,Private,14376.0,4.0,4.0,101278.0,3.0,HS-Grad,Prof-specialty,0
10699,Female,Canada,38.0,620000.0,Separated,Without-pay,1966.0,,3.0,135703.0,1.0,Some-college,Prof-specialty,0
10700,Male,Australia,34.0,140000.0,Separated,Self-emp-inc,94153.0,5.0,6.0,108500.0,3.0,HS-Grad,Prof-specialty,0
10701,Female,Canada,35.0,160000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,1.0,Bachelors,Craft-repair,1
10702,Female,Australia,36.0,140000.0,Never-married,Private,50663.0,4.0,4.0,101788.0,3.0,HS-Grad,Prof-specialty,0
10703,Female,Canada,50.0,270000.0,Never-married,Without-pay,1363.0,3.0,3.0,100000.0,2.0,Some-college,Exec-managerial,0
10704,Female,Canada,25.0,110000.0,Separated,Private,92332.0,4.0,4.0,102800.0,3.0,HS-Grad,Prof-specialty,0
10705,Female,France,23.0,20000.0,Never-married,Self-emp-inc,14428.0,5.0,6.0,100480.0,1.0,Bachelors,Craft-repair,1
10706,Female,Canada,38.0,180000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,,Bachelors,Craft-repair,0
10707,Female,Australia,45.0,130000.0,Never-married,Private,79277.0,4.0,4.0,103500.0,,HS-Grad,Prof-specialty,0
10708,Female,Australia,31.0,80000.0,Never-married,Private,51346.0,4.0,4.0,103000.0,3.0,HS-Grad,Prof-specialty,0
10709,Male,Australia,25.0,30000.0,Separated,Daily-wages,836.0,2.0,2.0,100836.0,1.0,Bachelors,Craft-repair,0
10710,Female,Canada,39.0,160000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
10711,Female,Canada,35.0,260000.0,Never-married,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
10712,Female,Canada,24.0,80000.0,Separated,Self-emp-inc,2254.0,5.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,0
10713,Female,Australia,32.0,80000.0,Never-married,Without-pay,11262.0,3.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
10714,Male,Australia,39.0,30000.0,Separated,Private,24065.0,4.0,4.0,102005.0,3.0,HS-Grad,Prof-specialty,1
10715,Male,Australia,66.0,200000.0,Never-married,Without-pay,389.0,3.0,6.0,100779.0,2.0,Some-college,Exec-managerial,1
10716,Male,France,47.0,100000.0,Separated,Private,94925.0,4.0,4.0,103889.0,3.0,HS-Grad,Prof-specialty,0
10717,Female,France,37.0,80000.0,Never-married,Self-emp-inc,93050.0,6.0,6.0,108840.0,5.0,HS-Grad,Prof-specialty,1
10718,Male,Australia,32.0,50000.0,Separated,Self-emp-inc,780.0,3.0,6.0,100000.0,2.0,Some-college,Craft-repair,1
10719,Male,France,26.0,50000.0,Separated,Private,31708.0,6.0,4.0,101700.0,3.0,HS-Grad,Prof-specialty,0
10720,Female,Australia,29.0,500000.0,Separated,Daily-wages,2140.0,2.0,2.0,103919.0,1.0,Bachelors,Craft-repair,0
10721,Male,Canada,29.0,50000.0,Separated,Without-pay,1162.0,3.0,4.0,137719.0,3.0,HS-Grad,Prof-specialty,0
10722,Female,Australia,26.0,290000.0,Never-married,Private,262518.0,4.0,4.0,106500.0,3.0,HS-Grad,Prof-specialty,1
10723,Female,Australia,31.0,260000.0,Never-married,Without-pay,5841.0,3.0,4.0,123194.0,,Some-college,Exec-managerial,0
10724,Male,Canada,48.0,320000.0,Never-married,Without-pay,25840.0,3.0,3.0,113326.0,2.0,Some-college,Craft-repair,0
10725,Female,Australia,29.0,280000.0,Separated,Without-pay,7545.0,3.0,3.0,102709.0,2.0,HS-Grad,Prof-specialty,0
10726,Male,France,46.0,50000.0,Never-married,Self-emp-inc,13473.0,3.0,6.0,100000.0,,Bachelors,Craft-repair,1
10727,Female,Australia,26.0,100000.0,Separated,Private,9614.0,4.0,2.0,100000.0,1.0,Bachelors,Exec-managerial,0
10728,Female,Canada,41.0,240000.0,Never-married,Without-pay,4420.0,3.0,3.0,116920.0,2.0,Some-college,Exec-managerial,0
10729,Male,Australia,39.0,90000.0,Separated,Private,50477.0,4.0,4.0,103000.0,3.0,Some-college,Prof-specialty,0
10730,Female,Canada,29.0,130000.0,Separated,Without-pay,13194.0,3.0,4.0,109403.0,3.0,HS-Grad,Exec-managerial,0
10731,Male,Australia,24.0,20000.0,Separated,Self-emp-inc,1650.0,,8.0,100000.0,7.0,Assoc-acdm,Tech-support,0
10732,Female,Australia,40.0,360000.0,Never-married,Daily-wages,-242.0,5.0,3.0,100649.0,3.0,Some-college,Exec-managerial,0
10733,Male,Canada,27.0,170000.0,Separated,Daily-wages,2190.0,2.0,2.0,100264.0,1.0,Bachelors,Craft-repair,0
10734,Female,France,30.0,300000.0,Never-married,Private,25936.0,4.0,4.0,101500.0,3.0,HS-Grad,Prof-specialty,0
10735,Female,France,54.0,90000.0,Never-married,Self-emp-inc,86228.0,,6.0,101500.0,5.0,Masters,Prof-specialty,1
10736,Female,Australia,26.0,50000.0,Never-married,Private,43721.0,4.0,4.0,102228.0,,HS-Grad,Prof-specialty,0
10737,Male,Australia,24.0,20000.0,Separated,Self-emp-inc,16276.0,,6.0,101000.0,,Masters,Adm-clerical,0
10738,Male,Australia,24.0,50000.0,Separated,Private,50628.0,,4.0,102235.0,3.0,HS-Grad,Prof-specialty,0
10739,Female,France,39.0,360000.0,Never-married,Without-pay,4964.0,3.0,3.0,100177.0,2.0,Some-college,Craft-repair,0
10740,Male,Canada,55.0,150000.0,Separated,Without-pay,291.0,,3.0,100291.0,2.0,Some-college,Exec-managerial,0
10741,Female,Canada,34.0,240000.0,Separated,Without-pay,4970.0,3.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
10742,Male,Australia,31.0,50000.0,Separated,Private,47533.0,4.0,4.0,102200.0,3.0,HS-Grad,Exec-managerial,0
10743,Male,Australia,24.0,50000.0,Separated,Private,49989.0,4.0,4.0,101800.0,3.0,HS-Grad,Prof-specialty,0
10744,Female,France,39.0,30000.0,Never-married,Self-emp-inc,1937.0,3.0,3.0,100000.0,2.0,Bachelors,Craft-repair,1
10745,Male,France,38.0,440000.0,Never-married,Without-pay,775.0,6.0,6.0,101551.0,2.0,Some-college,Exec-managerial,1
10746,Female,Australia,31.0,80000.0,Never-married,Daily-wages,3506.0,2.0,2.0,102372.0,1.0,Bachelors,Craft-repair,0
10747,Male,Australia,36.0,150000.0,Separated,Without-pay,5382.0,3.0,2.0,100000.0,1.0,Bachelors,Craft-repair,1
10748,Male,Canada,33.0,80000.0,Separated,Private,75454.0,4.0,4.0,104100.0,3.0,HS-Grad,Prof-specialty,0
10749,Female,Australia,36.0,380000.0,Never-married,Private,52956.0,4.0,4.0,125000.0,3.0,HS-Grad,Prof-specialty,0
10750,Male,Canada,32.0,180000.0,Separated,Self-emp-inc,220901.0,6.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,1
10751,Male,Australia,40.0,270000.0,Never-married,Private,42598.0,4.0,4.0,103036.0,3.0,HS-Grad,Prof-specialty,1
10752,Female,Canada,49.0,360000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
10753,Female,Australia,28.0,110000.0,Separated,Self-emp-inc,105014.0,6.0,6.0,109000.0,3.0,HS-Grad,Prof-specialty,0
10754,Male,France,24.0,20000.0,Separated,Private,12188.0,4.0,4.0,101220.0,3.0,HS-Grad,Adm-clerical,1
10755,Female,Canada,44.0,310000.0,Separated,Without-pay,11983.0,3.0,3.0,107797.0,3.0,HS-Grad,Exec-managerial,0
10756,Male,Australia,35.0,240000.0,Separated,Private,179662.0,4.0,4.0,107003.0,3.0,HS-Grad,Prof-specialty,0
10757,Male,Canada,25.0,10000.0,Separated,Private,5642.0,4.0,4.0,101112.0,3.0,HS-Grad,Prof-specialty,0
10758,Female,Australia,38.0,60000.0,Never-married,Private,45972.0,4.0,4.0,105000.0,3.0,HS-Grad,Prof-specialty,0
10759,Female,Canada,24.0,30000.0,Separated,Without-pay,25616.0,3.0,4.0,131348.0,3.0,HS-Grad,Exec-managerial,0
10760,Male,France,24.0,20000.0,Separated,Daily-wages,-1400.0,5.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
10761,Female,Australia,46.0,180000.0,Never-married,Private,171768.0,4.0,4.0,107400.0,,HS-Grad,Prof-specialty,0
10762,Male,Australia,26.0,100000.0,Separated,Without-pay,44053.0,4.0,3.0,102206.0,2.0,Masters,Exec-managerial,0
10763,Male,Australia,37.0,50000.0,Separated,Self-emp-inc,72034.0,6.0,6.0,107300.0,5.0,HS-Grad,Prof-specialty,1
10764,Male,Australia,27.0,200000.0,Separated,Private,233637.0,4.0,4.0,107000.0,3.0,HS-Grad,Adm-clerical,1
10765,Male,Canada,33.0,320000.0,Never-married,Private,325445.0,4.0,4.0,110000.0,3.0,HS-Grad,Prof-specialty,0
10766,Male,Canada,25.0,50000.0,Separated,Private,41761.0,4.0,4.0,104000.0,5.0,Masters,Adm-clerical,0
10767,Female,Australia,28.0,420000.0,Separated,Private,89829.0,4.0,4.0,105126.0,3.0,HS-Grad,Prof-specialty,0
10768,Female,Canada,43.0,90000.0,Never-married,Without-pay,16139.0,3.0,6.0,104367.0,2.0,Some-college,Exec-managerial,0
10769,Female,Australia,29.0,250000.0,Never-married,Private,227762.0,4.0,4.0,135018.0,,Some-college,Exec-managerial,0
10770,Male,Canada,33.0,360000.0,Separated,Daily-wages,714.0,2.0,2.0,100007.0,1.0,Bachelors,Craft-repair,0
10771,Female,Australia,52.0,220000.0,Never-married,Private,52536.0,4.0,4.0,104151.0,3.0,HS-Grad,Prof-specialty,0
10772,Female,Canada,32.0,100000.0,Separated,Self-emp-inc,7130.0,5.0,4.0,100000.0,3.0,Some-college,Prof-specialty,0
10773,Female,Canada,33.0,110000.0,Separated,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
10774,Male,Canada,31.0,80000.0,Separated,Self-emp-inc,21004.0,5.0,6.0,100000.0,5.0,Masters,Adm-clerical,1
10775,Female,Canada,26.0,220000.0,Separated,Private,29452.0,4.0,4.0,105000.0,3.0,HS-Grad,Prof-specialty,0
10776,Female,Canada,35.0,500000.0,Never-married,Without-pay,416.0,3.0,3.0,100258.0,2.0,HS-Grad,Prof-specialty,0
10777,Female,France,22.0,70000.0,Separated,Private,53443.0,4.0,4.0,103000.0,3.0,HS-Grad,Prof-specialty,0
10778,Male,Canada,22.0,20000.0,Separated,Private,17875.0,,6.0,103300.0,,HS-Grad,Prof-specialty,0
10779,Male,Australia,30.0,180000.0,Separated,Private,40735.0,4.0,4.0,101581.0,5.0,HS-Grad,Prof-specialty,1
10780,Female,Canada,31.0,160000.0,Separated,Self-emp-inc,1494.0,3.0,3.0,100002.0,2.0,Some-college,Exec-managerial,1
10781,Male,Canada,30.0,260000.0,Separated,Without-pay,399.0,3.0,3.0,100399.0,2.0,Some-college,Exec-managerial,1
10782,Female,Canada,42.0,230000.0,Separated,Without-pay,326.0,3.0,3.0,100326.0,2.0,Some-college,Adm-clerical,0
10783,Male,Canada,32.0,240000.0,Separated,Private,240790.0,4.0,4.0,106892.0,3.0,HS-Grad,Prof-specialty,0
10784,Male,Canada,28.0,200000.0,Separated,Without-pay,7464.0,4.0,6.0,122182.0,,Some-college,Exec-managerial,0
10785,Female,France,37.0,500000.0,Separated,Self-emp-inc,5186.0,5.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,0
10786,Female,Australia,41.0,420000.0,Never-married,Private,373978.0,4.0,4.0,133808.0,3.0,HS-Grad,Prof-specialty,1
10787,Female,Canada,30.0,100000.0,Separated,Private,89242.0,4.0,4.0,104200.0,3.0,HS-Grad,Prof-specialty,0
10788,Male,Canada,37.0,380000.0,Never-married,Private,83852.0,4.0,4.0,113014.0,3.0,HS-Grad,Prof-specialty,0
10789,Male,Canada,52.0,30000.0,Never-married,Private,14476.0,4.0,4.0,101129.0,3.0,HS-Grad,Craft-repair,1
10790,Female,Canada,39.0,290000.0,Never-married,Without-pay,264.0,3.0,3.0,100264.0,2.0,Some-college,Exec-managerial,0
10791,Female,Canada,38.0,320000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,1.0,Bachelors,Craft-repair,1
10792,Female,Canada,23.0,280000.0,Separated,Private,262579.0,4.0,4.0,106453.0,3.0,HS-Grad,Prof-specialty,0
10793,Female,France,53.0,10000.0,Never-married,Local-gov,4479.0,,7.0,100000.0,5.0,Masters,Adm-clerical,1
10794,Female,Australia,37.0,10000.0,Never-married,Without-pay,5050.0,,3.0,105011.0,2.0,Some-college,Prof-specialty,0
10795,Female,Canada,33.0,180000.0,Never-married,Private,996.0,,4.0,101503.0,3.0,HS-Grad,Prof-specialty,1
10796,Female,Australia,37.0,50000.0,Never-married,Private,12246.0,4.0,4.0,101196.0,3.0,Some-college,Exec-managerial,0
10797,Male,France,23.0,10000.0,Separated,Private,8604.0,4.0,4.0,101600.0,3.0,HS-Grad,Prof-specialty,0
10798,Male,Australia,35.0,360000.0,Never-married,Daily-wages,0.0,,3.0,100000.0,5.0,Masters,Craft-repair,0
10799,Female,France,38.0,80000.0,Never-married,Private,82391.0,4.0,4.0,102925.0,5.0,HS-Grad,Prof-specialty,0
10800,Male,Canada,45.0,360000.0,Never-married,Without-pay,2369.0,3.0,3.0,101367.0,2.0,HS-Grad,Exec-managerial,0
10801,Female,Australia,40.0,80000.0,Never-married,Without-pay,390.0,3.0,3.0,100390.0,2.0,Some-college,Exec-managerial,0
10802,Female,France,55.0,50000.0,Divorced,Without-pay,390.0,,3.0,100390.0,3.0,HS-Grad,Adm-clerical,0
10803,Male,Australia,30.0,10000.0,Never-married,Without-pay,390.0,3.0,3.0,100000.0,2.0,Bachelors,Craft-repair,1
10804,Male,Canada,39.0,420000.0,Never-married,Private,100333.0,4.0,4.0,105138.0,3.0,HS-Grad,Prof-specialty,0
10805,Female,France,30.0,360000.0,Separated,Private,11816.0,,4.0,110000.0,2.0,HS-Grad,Prof-specialty,0
10806,Male,Australia,32.0,110000.0,Separated,Private,64651.0,4.0,4.0,102941.0,3.0,HS-Grad,Prof-specialty,0
10807,Male,Australia,38.0,180000.0,Never-married,Self-emp-inc,2826.0,5.0,6.0,102000.0,3.0,HS-Grad,Prof-specialty,1
10808,Female,Canada,36.0,230000.0,Separated,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
10809,Female,Canada,30.0,120000.0,Separated,Without-pay,326.0,3.0,3.0,100326.0,2.0,Some-college,Exec-managerial,0
10810,Female,Canada,38.0,160000.0,Never-married,Without-pay,316.0,3.0,3.0,100873.0,2.0,Some-college,Exec-managerial,1
10811,Female,Germany,40.0,390000.0,Never-married,Private,195688.0,4.0,4.0,107636.0,3.0,HS-Grad,Prof-specialty,0
10812,Female,Australia,48.0,310000.0,Never-married,Daily-wages,0.0,2.0,2.0,100099.0,1.0,Bachelors,Craft-repair,0
10813,Male,Australia,26.0,160000.0,Never-married,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,1
10814,Female,Australia,34.0,240000.0,Separated,Without-pay,3403.0,3.0,3.0,103502.0,2.0,Some-college,Exec-managerial,1
10815,Male,Australia,40.0,50000.0,Separated,Private,60131.0,4.0,4.0,103000.0,3.0,HS-Grad,Prof-specialty,0
10816,Male,Canada,26.0,50000.0,Separated,Private,43226.0,4.0,4.0,101300.0,3.0,HS-Grad,Prof-specialty,0
10817,Female,Australia,23.0,50000.0,Separated,Private,48668.0,6.0,4.0,104034.0,3.0,HS-Grad,Prof-specialty,1
10818,Male,Canada,29.0,250000.0,Separated,Without-pay,520.0,3.0,3.0,102047.0,2.0,Some-college,Exec-managerial,0
10819,Female,Canada,37.0,210000.0,Never-married,Private,24547.0,4.0,3.0,104519.0,2.0,Some-college,Exec-managerial,1
10820,Female,Australia,30.0,230000.0,Separated,Without-pay,3948.0,3.0,3.0,105899.0,,Some-college,Exec-managerial,1
10821,Male,Canada,40.0,500000.0,Never-married,Daily-wages,5255.0,2.0,2.0,100721.0,1.0,Bachelors,Craft-repair,1
10822,Female,Australia,23.0,80000.0,Separated,Private,78379.0,3.0,4.0,103015.0,3.0,HS-Grad,Prof-specialty,0
10823,Female,Australia,48.0,90000.0,Never-married,Private,43810.0,4.0,4.0,101723.0,3.0,HS-Grad,Prof-specialty,0
10824,Female,France,54.0,490000.0,Never-married,Without-pay,396.0,3.0,3.0,100396.0,2.0,Some-college,Exec-managerial,0
